file,class,method,variable,usage
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getRuntime/0,subscribedInterfaceList,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getRuntime/0,publishedInterfaceSet,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getRuntime/0,runtimeMap,9
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getRuntime/0,publishedInterfaceList,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getMetrics/0,metricsMap,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getMetrics/0,metric,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,getMetrics/0,metrics,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,buildEndpoint/0,result,6
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/endpoint/DubboEndpoint.java,com.alibaba.dubbo.spring.boot.endpoint.DubboEndpoint,invoke/0,result,5
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboAutoConfiguration,dubboProtocolConfig/0,protocolConfig,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboAutoConfiguration,dubboApplicationConfig/0,appConfig,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboAutoConfiguration,dubboRegistryConfig/0,registryConfig,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setGroup/1[java.lang.String],group,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setVersion/1[java.lang.String],version,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setPort/1[int],port,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setProtocol/1[java.lang.String],protocol,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setAppname/1[java.lang.String],appname,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setRegistry/1[java.lang.String],registry,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setThreads/1[int],threads,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],classIdBean,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],invoker,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],connectionSet,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],classIdBean,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],invoker,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],connectionSet,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],invocation,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],classIdBean,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],invoker,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,getValue/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],classIdBean,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,getValue/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],methodCountMap,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,getValue/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],count,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,getValue/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],methodName,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,increase/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],classIdBean,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,increase/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],methodCountMap,8
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,increase/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],count,6
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/StaticsFilterHelper.java,com.alibaba.dubbo.spring.boot.listener.StaticsFilterHelper,increase/2[com.alibaba.dubbo.spring.boot.domain.ClassIdBean,java.lang.String],methodName,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],exporter,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],classIdBean,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],invoker,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,unexported/1[Exporter],group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],exporter,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],classIdBean,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],invoker,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ProviderExportListener.java,com.alibaba.dubbo.spring.boot.listener.ProviderExportListener,exported/1[Exporter],group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],invocation,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],classIdBean,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],invocationInvoker,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],invoker,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.dubbo.spring.boot.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/metrics/DubboMetrics.java,com.alibaba.dubbo.spring.boot.metrics.DubboMetrics,metrics/0,entry,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/metrics/DubboMetrics.java,com.alibaba.dubbo.spring.boot.metrics.DubboMetrics,metrics/0,entry1,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/metrics/DubboMetrics.java,com.alibaba.dubbo.spring.boot.metrics.DubboMetrics,metrics/0,classIdBean,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/metrics/DubboMetrics.java,com.alibaba.dubbo.spring.boot.metrics.DubboMetrics,metrics/0,metrics,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/metrics/DubboMetrics.java,com.alibaba.dubbo.spring.boot.metrics.DubboMetrics,metrics/0,countMap,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],registry,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],interfaces,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],serviceConfig,11
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],service,8
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],registryConfig,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],registrieList,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],beanName,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],version,7
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],bean,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],group,7
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],registrys,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,init/0,entry,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,init/0,beans,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/health/DubboHealthIndicator.java,com.alibaba.dubbo.spring.boot.health.DubboHealthIndicator,doHealthCheck/1[Health],classIdBean,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/health/DubboHealthIndicator.java,com.alibaba.dubbo.spring.boot.health.DubboHealthIndicator,doHealthCheck/1[Health],service,1
