file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],28,4,1,4,8,0,5,1,28,0,0,0,0,0,0,5,0,0,0,0,0,15
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,init/0,52,2,2,5,6,0,1,0,52,1,0,0,0,0,0,1,0,1,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],59,5,17,24,43,0,8,2,59,1,6,0,2,5,3,10,0,2,0,0,0,17
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/health/DubboHealthIndicator.java,com.alibaba.dubbo.spring.boot.health.DubboHealthIndicator,doHealthCheck/1[Health],22,4,5,8,23,0,3,1,22,1,0,1,0,2,0,4,1,3,0,0,0,20
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,Reference],126,7,16,17,36,1,6,2,126,1,5,0,2,5,1,8,0,2,0,0,0,17
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,beanPostProcessor/0,62,4,1,0,43,1,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,30
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,getDubboReference/1[com.alibaba.dubbo.spring.boot.domain.ClassIdBean],57,1,1,1,3,1,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,8
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,getGroup/0,29,0,1,0,3,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],19,0,1,0,5,0,0,3,19,0,0,0,0,0,0,3,0,0,0,0,0,6
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,getInterfaceClass/0,25,0,1,0,3,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,hashCode/0,58,0,4,2,7,1,1,0,58,0,3,0,3,0,7,4,6,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,equals/1[java.lang.Object],38,1,8,2,16,5,1,1,38,0,5,0,1,0,0,1,0,1,0,0,0,10
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,getVersion/0,33,0,1,0,3,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/domain/ClassIdBean.java,com.alibaba.dubbo.spring.boot.domain.ClassIdBean,toString/0,67,0,1,0,3,1,0,0,67,0,0,0,0,4,0,0,1,0,0,0,0,4
