file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/endpoint/DubboOperationEndpoint.java,com.alibaba.boot.dubbo.endpoint.DubboOperationEndpoint,getPath/0,80,0,1,0,3,1,0,0,80,0,0,0,0,1,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/endpoint/DubboOperationEndpoint.java,com.alibaba.boot.dubbo.endpoint.DubboOperationEndpoint,isSensitive/0,85,0,1,0,3,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/endpoint/DubboOperationEndpoint.java,com.alibaba.boot.dubbo.endpoint.DubboOperationEndpoint,online/0,35,2,3,5,12,1,2,0,35,1,0,0,0,1,0,2,0,2,0,0,0,9
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/endpoint/DubboOperationEndpoint.java,com.alibaba.boot.dubbo.endpoint.DubboOperationEndpoint,getEndpointType/0,90,1,1,0,3,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboConsumerMetrics/0,67,2,1,0,3,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboProtocolConfig/0,40,5,1,6,7,1,1,0,40,0,0,0,0,0,0,1,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboEndpoint/0,62,2,1,0,3,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboApplicationConfig/0,32,5,1,2,5,1,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboRegistryConfig/0,50,5,1,2,5,1,1,0,50,0,0,0,0,0,0,1,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboHealthIndicator/0,57,2,1,0,3,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboAutoConfiguration.java,com.alibaba.boot.dubbo.DubboAutoConfiguration,dubboOperationEndpoint/0,73,2,1,0,3,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setPort/1[int],73,0,1,0,3,0,0,1,73,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getProtocol/0,61,0,1,0,3,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setThreads/1[int],81,0,1,0,3,0,0,1,81,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getAppname/0,45,0,1,0,3,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getPort/0,69,0,1,0,3,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setVersion/1[java.lang.String],89,0,1,0,3,0,0,1,89,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getThreads/0,77,0,1,0,3,1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,toString/0,102,0,1,0,3,1,0,0,102,0,0,0,0,8,0,0,1,0,0,0,0,8
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setProtocol/1[java.lang.String],65,0,1,0,3,0,0,1,65,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setAppname/1[java.lang.String],49,0,1,0,3,0,0,1,49,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getRegistry/0,53,0,1,0,3,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setGroup/1[java.lang.String],97,0,1,0,3,0,0,1,97,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,setRegistry/1[java.lang.String],57,0,1,0,3,0,0,1,57,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getVersion/0,85,0,1,0,3,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProperties.java,com.alibaba.boot.dubbo.DubboProperties,getGroup/0,93,0,1,0,3,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/ConsumerSubscribeListener.java,com.alibaba.boot.dubbo.listener.ConsumerSubscribeListener,referred/1[Invoker],34,5,2,8,14,0,6,1,34,0,1,0,0,0,0,7,0,1,0,0,0,19
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/ConsumerSubscribeListener.java,com.alibaba.boot.dubbo.listener.ConsumerSubscribeListener,destroyed/1[Invoker],50,4,4,9,15,0,6,1,50,0,2,0,0,0,1,6,0,1,0,0,0,17
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/ProviderInvokeStaticsFilter.java,com.alibaba.boot.dubbo.listener.ProviderInvokeStaticsFilter,invoke/2[Invoker,Invocation],24,7,1,6,9,1,5,2,24,0,0,0,0,0,0,5,0,0,0,0,0,18
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/StaticsFilterHelper.java,com.alibaba.boot.dubbo.listener.StaticsFilterHelper,getValue/2[com.alibaba.boot.dubbo.domain.ClassIdBean,java.lang.String],47,1,3,3,8,2,2,2,47,0,2,0,0,0,2,2,0,1,0,0,0,14
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/StaticsFilterHelper.java,com.alibaba.boot.dubbo.listener.StaticsFilterHelper,increase/2[com.alibaba.boot.dubbo.domain.ClassIdBean,java.lang.String],21,2,5,5,23,0,2,2,21,0,4,0,0,0,1,6,0,3,0,0,0,13
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/ProviderExportListener.java,com.alibaba.boot.dubbo.listener.ProviderExportListener,exported/1[Exporter],32,5,2,8,12,0,6,1,32,0,0,0,0,1,0,6,0,1,0,0,0,17
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/ProviderExportListener.java,com.alibaba.boot.dubbo.listener.ProviderExportListener,unexported/1[Exporter],46,5,2,8,12,0,6,1,46,0,0,0,0,1,0,6,0,1,0,0,0,15
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/listener/ConsumerInvokeStaticsFilter.java,com.alibaba.boot.dubbo.listener.ConsumerInvokeStaticsFilter,invoke/2[Invoker,Invocation],24,7,1,7,10,1,6,2,24,0,0,0,0,0,0,6,0,0,0,0,0,19
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/metrics/DubboMetrics.java,com.alibaba.boot.dubbo.metrics.DubboMetrics,metrics/0,27,3,5,8,18,1,5,0,27,4,0,0,0,4,0,5,2,2,0,0,0,9
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProviderAutoConfiguration.java,com.alibaba.boot.dubbo.DubboProviderAutoConfiguration,init/0,50,2,2,5,6,0,1,0,50,1,0,0,0,0,0,1,0,1,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboProviderAutoConfiguration.java,com.alibaba.boot.dubbo.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],57,3,12,22,33,0,4,2,57,0,2,0,0,7,2,6,1,2,0,0,0,25
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/health/DubboHealthIndicator.java,com.alibaba.boot.dubbo.health.DubboHealthIndicator,doHealthCheck/1[Health],23,3,3,5,11,0,2,1,23,1,0,0,0,1,0,2,0,2,0,0,0,15
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,beanPostProcessor/0,56,4,1,0,51,1,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,36
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],130,6,11,36,49,1,17,2,130,0,2,0,0,4,1,19,0,1,0,0,0,29
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,getGroup/0,33,0,1,0,3,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,equals/1[java.lang.Object],50,1,8,2,16,5,1,1,50,0,5,0,1,0,0,1,0,1,0,0,0,10
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,getVersion/0,41,0,1,0,3,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,hashCode/0,69,0,4,2,7,1,1,0,69,0,3,0,3,0,7,4,6,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,setClazz/1[java.lang.Class<?>],29,0,1,0,3,0,0,1,29,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,toString/0,78,0,1,0,3,1,0,0,78,0,0,0,0,4,0,0,1,0,0,0,0,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,setGroup/1[java.lang.String],37,0,1,0,3,0,0,1,37,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,getClazz/0,25,0,1,0,3,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,setVersion/1[java.lang.String],45,0,1,0,3,0,0,1,45,0,0,0,0,0,0,1,0,0,0,0,0,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],19,0,1,0,5,0,0,3,19,0,0,0,0,0,0,3,0,0,0,0,0,6
