file,class,method,variable,usage
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/health/DubboHealthIndicator.java,com.alibaba.boot.dubbo.health.DubboHealthIndicator,doHealthCheck/1[Health],builder,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/health/DubboHealthIndicator.java,com.alibaba.boot.dubbo.health.DubboHealthIndicator,doHealthCheck/1[Health],echoService,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],registry,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],dubboConsumer,14
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],lazy,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],registryConfig,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],loadbalance,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],check,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],version,7
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],actives,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],sent,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],timeout,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],url,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],retries,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],async,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],interfaceClazz,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],protocol,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],client,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],consumerBean,17
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],canonicalName,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/DubboConsumerAutoConfiguration.java,com.alibaba.boot.dubbo.DubboConsumerAutoConfiguration,getConsumerBean/2[java.lang.Class<T>,com.alibaba.boot.dubbo.annotation.DubboConsumer],group,7
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,equals/1[java.lang.Object],classIdBean,6
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,equals/1[java.lang.Object],obj,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,hashCode/0,hashCode,10
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,setClazz/1[java.lang.Class<?>],clazz,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,setGroup/1[java.lang.String],group,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,setVersion/1[java.lang.String],version,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],clazz,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],version,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/boot/dubbo/domain/ClassIdBean.java,com.alibaba.boot.dubbo.domain.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],group,2
